Gene	Cancer_Gene	GO_cell.death	GO_cell.differentiation	GO_cell.proliferation	GO_mitototic.cell.cycle	HumanNet.CGS_L1	HumanNet.CGS_L2	InteractNet.CGS_L1	InteractNet.CGS_L2	ReguleNet.DEG_score	DEG_score
KIF7	0	0	0	0	0	0	0	0	1	0.867	0.867
KIF9	0	0	0	0	0	0	0	2	41	0.873	0.873
KIFAP3	0	1	0	1	0	14	171	3	104	0.56	0.56
KIFC1	0	0	0	0	1	0	0	0	4	0.938	0.938
KIFC2	0	0	0	0	0	0	0	1	45	0.875	0.875
KIFC3	0	0	0	0	0	0	126	4	141	0.67	0.67
KIN	0	0	0	0	0	0	0	0	16	0.565	0.565
KIR2DL1	0	0	0	0	0	0	0	2	42	0.898	0.898
KIR2DL2	0	0	0	0	0	0	0	0	1	0	0
KIR2DL3	0	0	0	0	0	10	181	1	26	0.888	0.888
KIR2DL4	0	0	0	0	0	2	124	0	13	0.687	0.687
KIR2DS1	0	0	0	0	0	0	0	0	1	0	0
KIR2DS2	0	0	0	0	0	0	0	0	1	0	0
KIR3DL1	0	0	0	0	0	0	0	0	7	0.903	0.903
KIR3DL2	0	0	0	0	0	2	124	1	5	0.87	0.87
KIR3DS1	0	0	0	0	0	0	0	0	0	0	0
KIR3DX1	0	0	0	0	0	0	0	0	24	0.773	0.773
KIRREL	0	0	0	0	0	0	0	0	2	0.321	0.321
KIRREL2	0	0	0	0	0	0	0	0	12	0.754	0.754
KIRREL3-AS3	0	0	0	0	0	0	0	0	8	0	0
KISS1	0	0	0	1	0	0	53	0	0	0.755	0.755
KISS1R	0	0	0	0	0	0	0	0	11	0.805	0.805
KIT	1	1	1	1	0	1	1	16	217	0.345	0.345
KITLG	0	1	1	1	0	26	215	1	16	0.673	0.673
KIZ	0	0	0	0	0	0	0	0	11	0	0
KL	0	0	0	0	0	1	8	0	0	0	0
KLC1	0	0	0	0	0	0	0	1	59	0.611	0.611
KLC2	0	0	0	0	0	0	0	1	54	0.901	0.901
KLC3	0	0	0	0	0	0	0	1	76	0.906	0.906
KLC4	0	0	0	0	0	0	0	1	86	0.844	0.844
KLF1	0	0	1	0	0	0	0	7	141	4389.56	0.703
KLF10	0	0	1	1	0	62	233	0	78	0.882	0.882
KLF11	0	1	0	1	1	45	216	0	100	0.819	0.819
KLF12	0	0	0	0	0	11	166	0	22	0.181	0.181
KLF13	0	0	1	1	0	23	174	2	99	3770.11	0.914
KLF15	0	0	1	0	0	0	0	0	46	5157.88	0.925
KLF16	0	0	0	0	0	0	0	0	17	4845.5	0.797
KLF17	0	0	0	0	0	0	0	0	1	0.907	0.907
KLF2	0	0	1	0	0	0	0	0	147	0.913	0.913
KLF3	0	0	0	0	0	18	203	0	48	2838.65	0.184
KLF4	1	1	1	1	0	15	191	3	219	5228.26	0.895
KLF5	0	0	1	0	0	23	174	5	230	5244.01	0.857
KLF6	0	0	1	0	0	0	0	1	176	0.927	0.927
KLF7	0	0	1	0	0	13	171	0	26	4671.17	0.425
KLF8	0	0	0	0	0	0	0	3	103	4671.55	0.383
KLF9	0	0	0	1	0	13	171	0	56	0.934	0.934
KLHDC10	0	0	0	0	0	0	0	0	22	0.5	0.5
KLHDC2	0	0	0	0	0	0	0	1	27	0.368	0.368
KLHDC3	0	0	0	0	0	0	0	0	3	0.669	0.669
KLHDC4	0	0	0	0	0	0	0	0	44	0.391	0.391
KLHDC5	0	0	0	0	0	0	0	0	59	0.808	0.808
KLHDC9	0	0	0	0	0	0	0	0	5	0.017	0.017
KLHL1	0	0	1	0	0	0	0	0	38	0.465	0.465
KLHL10	0	0	1	0	0	0	0	0	33	0.802	0.802
KLHL11	0	0	0	0	0	0	0	0	8	0.808	0.808
KLHL12	0	0	0	0	0	0	0	1	193	0.912	0.912
KLHL13	0	0	0	0	1	0	0	0	65	0.851	0.851
KLHL14	0	0	0	0	0	0	0	0	33	0.621	0.621
KLHL15	0	0	0	0	0	0	0	0	48	0.548	0.548
KLHL18	0	0	0	0	0	0	0	0	22	0.653	0.653
KLHL2	0	0	0	0	0	1	55	0	24	0.742	0.742
KLHL20	0	1	0	0	0	0	53	1	94	0.058	0.058
KLHL21	0	0	0	0	1	0	0	0	11	0.813	0.813
KLHL22	0	0	0	0	1	0	0	0	55	0.448	0.448
KLHL23	0	0	0	0	0	0	0	0	61	0.823	0.823
KLHL24	0	0	0	0	0	0	0	0	18	0.699	0.699
KLHL25	0	0	0	0	0	0	0	0	33	0.688	0.688
KLHL26	0	0	0	0	0	0	0	0	41	0.035	0.035
KLHL29	0	0	0	0	0	0	0	0	33	0.898	0.898
KLHL3	0	0	0	0	0	0	0	0	19	0.845	0.845
KLHL30-AS1	0	0	0	0	0	0	0	0	3	0	0
KLHL32	0	0	0	0	0	0	0	1	63	0.79	0.79
KLHL34	0	0	0	0	0	0	0	0	33	0.579	0.579
KLHL35	0	0	0	0	0	0	0	0	14	0.695	0.695
KLHL36	0	0	0	0	0	0	0	0	33	0.476	0.476
KLHL38	0	0	0	0	0	0	0	0	82	0.116	0.116
KLHL40	0	0	1	0	0	0	0	1	13	0	0
KLHL41	0	0	1	1	0	0	0	0	7	0	0
KLHL42	0	0	0	0	1	0	0	0	36	0	0
KLHL5	0	0	0	0	0	0	0	0	33	0.903	0.903
KLHL6	0	0	0	0	0	0	0	0	159	0.873	0.873
KLHL8	0	0	0	0	0	0	0	0	35	0.235	0.235
KLHL9	0	0	0	0	1	0	0	0	29	0.666	0.666
KLK1	0	0	0	0	0	0	0	0	1	0.686	0.686
KLK10	0	0	0	0	0	0	0	0	11	0.635	0.635
KLK13	0	0	0	0	0	0	0	0	5	0.656	0.656
KLK14	0	0	0	0	0	0	0	0	0	0.615	0.615
KLK15	0	0	0	0	0	0	0	0	15	0.748	0.748
KLK2	1	0	0	0	0	1	1	1	2	0.442	0.442
KLK3	0	0	0	0	0	0	0	0	8	0.142	0.142
KLK4	0	0	0	0	0	0	0	0	1	0.799	0.799
KLK5	0	0	0	0	0	2	125	0	0	0.487	0.487
KLK7	0	0	0	0	0	2	125	0	0	0.502	0.502
KLK8	0	1	1	1	0	7	174	0	18	0.747	0.747
KLKB1	0	0	0	0	0	3	127	0	3	0.898	0.898
KLRB1	0	0	0	0	0	15	185	0	0	0.895	0.895
KLRC1	0	0	0	0	0	15	185	0	1	0.65	0.65
KLRC2	0	0	0	0	0	2	124	0	2	0.336	0.336
KLRC3	0	0	0	0	0	2	124	0	0	0.054	0.054
KLRC4	0	0	0	0	0	5	137	0	1	0.526	0.526
KLRD1	0	0	0	0	0	15	185	0	1	0.916	0.916
KLRF1	0	0	0	0	0	15	185	0	0	0.916	0.916
KLRF2	0	0	0	0	0	0	0	0	0	0	0
KLRG1	0	0	0	0	0	17	210	0	1	0.879	0.879
KLRK1	0	0	1	0	0	0	0	0	5	0.88	0.88
KMT2A	0	1	0	1	0	0	0	3	88	0	0
KMT2B	0	0	1	0	0	0	0	0	12	0	0
KMT2C	0	0	0	0	0	0	0	1	26	0	0
KMT2D	1	0	1	1	0	1	1	1	12	0	0
KNG1	0	1	0	0	0	2	189	0	15	0.513	0.513
KNTC1	0	0	0	0	1	1	34	1	5	0.933	0.933
KPNA1	0	1	0	0	0	2	68	2	81	0.903	0.903
KPNA2	0	0	0	0	0	2	120	13	306	0	0
KPNA3	0	0	0	0	0	15	192	2	88	0.572	0.572
KPNA4	0	0	0	0	0	1	57	4	102	0.901	0.901
KPNA5	0	0	0	0	0	1	57	0	10	0.811	0.811
KPNA6	0	0	0	0	0	1	57	3	90	0.753	0.753
KPNA7	0	0	0	0	0	0	0	0	5	0.74	0.74
KPNB1	0	1	0	0	0	3	103	8	259	0.937	0.937
KPTN	0	0	0	0	0	7	164	0	1	0.842	0.842
KRAS	1	1	1	1	0	1	1	6	74	0.876	0.876
KRBA1	0	0	0	0	0	0	0	0	13	0.792	0.792
KREMEN1	0	0	0	0	0	0	18	0	0	0.85	0.85
KRI1	0	0	0	0	0	0	0	0	19	0.893	0.893
KRIT1	0	1	0	1	0	0	22	0	13	0.813	0.813
KRR1	0	0	0	0	0	0	0	1	18	0.885	0.885
KRT1	0	0	0	0	0	2	125	3	53	0.426	0.426
KRT10	0	0	1	0	0	2	125	2	48	0.765	0.765
KRT12	0	0	0	0	0	0	126	0	6	0.523	0.523
KRT13	0	0	0	0	0	2	125	1	54	0.734	0.734
KRT14	0	0	1	0	0	2	125	3	27	0.728	0.728
KRT15	0	0	0	0	0	2	125	5	125	0.842	0.842
KRT16	0	0	1	1	0	28	216	0	7	0.682	0.682
KRT17	0	0	1	0	0	2	125	1	111	0.841	0.841
KRT18	0	1	0	0	0	9	165	6	268	0.721	0.721
KRT19	0	0	1	0	0	0	0	5	104	0.907	0.907
KRT2	0	0	1	1	0	2	125	1	30	0.499	0.499
KRT20	0	1	0	0	0	0	0	0	57	0.409	0.409
KRT222	0	0	0	0	0	0	0	0	17	0.39	0.39
KRT23	0	0	0	0	0	0	0	1	12	0.732	0.732
KRT26	0	0	0	0	0	0	0	0	6	0	0
KRT28	0	0	0	0	0	0	0	0	6	0.131	0.131
KRT31	0	0	0	0	0	2	125	5	164	0.52	0.52
KRT32	0	0	0	0	0	2	125	0	3	0.749	0.749
KRT33A	0	0	0	0	0	0	0	0	3	0.53	0.53
KRT33B	0	0	0	0	0	0	0	1	41	0.674	0.674
KRT34	0	0	0	0	0	2	125	0	2	0.739	0.739
KRT35	0	0	0	0	0	9	165	0	4	0.402	0.402
KRT36	0	0	1	0	0	0	0	0	7	0.37	0.37
KRT38	0	0	0	0	0	0	0	0	86	0.68	0.68
KRT4	0	0	1	1	0	0	0	0	24	0.058	0.058
KRT40	0	0	0	0	0	0	0	11	210	0.556	0.556
KRT5	0	0	0	0	0	2	125	1	39	0.877	0.877
KRT6A	0	0	1	1	0	0	25	0	58	0.841	0.841
KRT6B	0	0	0	0	0	0	25	0	47	0.763	0.763
KRT6C	0	0	0	0	0	0	0	0	30	0.686	0.686
KRT7	0	0	0	0	0	0	0	0	101	0.001	0.001
KRT71	0	0	0	0	0	0	0	0	17	0.405	0.405
KRT72	0	0	0	0	0	0	0	0	18	0.166	0.166
KRT73	0	0	0	0	0	0	0	0	11	0.183	0.183
KRT74	0	0	0	0	0	0	0	1	8	0.831	0.831
KRT77	0	0	0	0	0	0	0	0	12	0.594	0.594
KRT78	0	0	0	0	0	0	0	0	9	0.739	0.739
KRT79	0	0	0	0	0	0	0	0	22	0.664	0.664
KRT8	0	1	1	0	0	0	0	1	227	0.808	0.808
KRT80	0	0	0	0	0	0	0	0	17	0.922	0.922
KRT81	0	0	0	0	0	0	0	0	27	0.593	0.593
KRT82	0	0	0	0	0	0	0	0	7	0.794	0.794
KRT83	0	0	0	0	0	2	125	0	17	0.783	0.783
KRT84	0	0	1	0	0	0	0	0	0	0.418	0.418
KRT85	0	0	0	0	0	2	125	0	30	0.419	0.419
KRT86	0	0	0	0	0	0	0	0	17	0.702	0.702
KRT8P12	0	0	0	0	0	0	0	0	0	0	0
KRT9	0	0	0	0	0	2	125	1	37	0.731	0.731
KRTAP10-1	0	0	0	0	0	0	0	2	82	0.552	0.552
KRTAP10-11	0	0	0	0	0	0	0	0	33	0.233	0.233
KRTAP10-3	0	0	0	0	0	0	0	7	145	0.331	0.331
KRTAP10-4	0	0	0	0	0	0	0	1	8	0.241	0.241
KRTAP10-5	0	0	0	0	0	0	0	1	85	0	0
KRTAP10-7	0	0	0	0	0	0	0	4	131	0.079	0.079
KRTAP10-8	0	0	0	0	0	0	0	7	90	0.331	0.331
KRTAP10-9	0	0	0	0	0	0	0	4	123	0.331	0.331
KRTAP11-1	0	0	0	0	0	0	0	0	4	0.104	0.104
KRTAP12-1	0	0	0	0	0	0	0	0	24	0.265	0.265
KRTAP12-2	0	0	0	0	0	0	0	0	31	0.331	0.331
KRTAP12-4	0	0	0	0	0	0	0	0	18	0	0
KRTAP13-1	0	0	0	0	0	0	0	0	19	0.3	0.3
KRTAP13-3	0	0	0	0	0	0	0	0	8	0.375	0.375
KRTAP19-5	0	0	0	0	0	0	0	0	32	0.359	0.359
KRTAP19-7	0	0	0	0	0	0	0	0	14	0.331	0.331
KRTAP2-4	0	0	0	0	0	0	0	0	7	0	0
KRTAP23-1	0	0	0	0	0	0	0	0	7	0	0
KRTAP26-1	0	0	0	0	0	0	0	0	39	0.342	0.342
KRTAP3-1	0	0	0	0	0	0	0	0	8	0.653	0.653
KRTAP3-2	0	0	0	0	0	0	0	0	12	0.538	0.538
KRTAP3-3	0	0	0	0	0	0	0	0	1	0.575	0.575
KRTAP3-4P	0	0	0	0	0	0	0	0	5	0	0
KRTAP4-11	0	0	0	0	0	0	0	0	35	0.406	0.406
KRTAP4-12	0	0	0	0	0	0	0	2	90	0.527	0.527
KRTAP4-2	0	0	0	0	0	0	0	2	77	0.663	0.663
KRTAP4-7	0	0	0	0	0	0	0	0	29	0.518	0.518
KRTAP5-6	0	0	0	0	0	0	0	0	49	0.713	0.713
KRTAP5-9	0	0	0	0	0	2	125	1	76	0.506	0.506
KRTAP8-1	0	0	0	0	0	0	0	0	22	0.574	0.574
KRTAP9-2	0	0	0	0	0	0	0	1	67	0.57	0.57
KRTAP9-3	0	0	0	0	0	0	0	0	3	0	0
KRTAP9-4	0	0	0	0	0	0	0	1	41	0.627	0.627
KRTCAP2	0	0	0	0	0	0	0	0	3	0.903	0.903
KSR1	0	0	0	0	0	0	0	2	57	0.165	0.165
KSR2	0	0	0	0	0	0	0	1	39	0.224	0.224
KTI12	0	0	0	0	0	0	0	0	6	0.846	0.846
KTN1	1	0	0	0	0	1	1	4	99	0.639	0.639
KXD1	0	0	0	0	0	0	0	2	69	0	0
KY	0	0	0	0	0	0	0	0	4	0.594	0.594
L1CAM	0	0	1	0	0	7	174	1	27	0.773	0.773
L1RE1	0	0	0	0	0	0	0	0	3	0	0
L1TD1	0	0	0	0	0	0	0	0	6	0.777	0.777
L3MBTL	0	0	0	0	0	0	0	3	98	0.59	0.59
L3MBTL1	0	0	1	0	1	0	0	2	54	0	0
L3MBTL2	0	0	0	0	0	0	0	1	79	0.006	0.006
L3MBTL3	0	0	1	0	0	0	0	0	71	0.802	0.802
L3MBTL4	0	0	0	0	0	0	0	0	2	0.279	0.279
LACE1	0	0	0	0	0	0	0	0	7	0.288	0.288
LACRT	0	0	0	1	0	0	0	0	10	0.471	0.471
LACTB	0	0	0	0	0	0	0	0	15	0.809	0.809
LACTB2	0	0	0	0	0	0	0	0	17	0.755	0.755
LAD1	0	0	0	0	0	0	0	0	25	0.935	0.935
LAGE3	0	0	0	0	0	0	0	0	12	0.909	0.909
LAIR1	0	0	0	0	0	0	0	1	29	0.897	0.897
LAIR2	0	0	0	0	0	0	0	0	7	0.121	0.121
LALBA	0	1	0	0	0	11	210	0	16	0.595	0.595
LAMA1	0	0	1	0	0	2	60	0	150	0.751	0.751
LAMA2	0	0	1	0	0	1	129	0	6	0.886	0.886
LAMA3	0	0	1	0	0	2	125	1	27	0.391	0.391
LAMA4	0	0	1	0	0	0	0	2	104	0.813	0.813
LAMA5	0	0	1	1	0	0	0	1	52	0.505	0.505
LAMB1	0	0	1	1	0	7	163	0	27	0.528	0.528
LAMB2	0	0	1	0	0	0	0	1	63	0.924	0.924
LAMB3	0	0	1	0	0	2	125	0	1	0.89	0.89
LAMB4	0	0	0	0	0	0	0	0	1	0.464	0.464
LAMC1	0	0	1	1	0	21	200	0	19	0.677	0.677
LAMC2	0	0	0	0	0	2	125	0	5	0.807	0.807
LAMC3	0	0	1	0	0	0	0	1	29	0.905	0.905
LAMP1	0	1	0	0	0	0	0	2	35	0.228	0.228
LAMP2	0	0	0	0	0	0	0	1	35	0.799	0.799
LAMP3	0	0	0	1	0	26	215	0	1	0	0
LAMTOR1	0	0	0	0	0	0	0	0	16	0	0
LAMTOR2	0	0	0	0	0	0	0	0	2	0	0
LAMTOR3	0	0	0	0	0	0	0	2	30	0	0
LAMTOR4	0	0	0	0	0	0	0	0	0	0	0
LAMTOR5	0	1	0	0	0	0	0	0	38	0	0
LANCL1	0	0	0	0	0	1	147	0	15	0.597	0.597
LANCL2	0	0	0	0	0	2	93	0	18	0.669	0.669
LAP3	0	0	0	0	0	0	0	0	18	0.728	0.728
LAPTM4A	0	0	0	0	0	0	0	0	0	0.615	0.615
LAPTM4B	0	0	0	0	0	0	0	0	0	0.914	0.914
LAPTM5	0	0	0	0	0	0	0	3	155	0.92	0.92
LARGE	0	0	0	0	0	0	56	0	0	0.244	0.244
LARP1	0	0	0	1	0	0	0	0	64	0.882	0.882
LARP1B	0	0	0	0	0	0	0	0	1	0.796	0.796
LARP4	0	0	0	0	0	0	0	0	2	0.707	0.707
LARP4B	0	0	0	0	0	0	0	0	38	0.356	0.356
LARP6	0	0	0	0	0	0	0	0	9	0.694	0.694
LARP7	0	0	0	0	0	0	0	0	55	0.128	0.128
LARS	0	0	0	0	0	0	0	0	38	0.841	0.841
LARS2	0	0	0	0	0	0	0	0	26	0.763	0.763
LAS1L	0	0	0	0	0	0	0	0	164	0.876	0.876
LASP1	1	0	0	0	0	1	1	4	98	0.506	0.506
LASS1	0	0	0	0	0	0	0	0	144	0.6	0.6
LASS2	0	0	0	0	0	0	0	0	3	0.467	0.467
LAT	0	0	0	0	0	15	205	5	196	0.61	0.61
LAT2	0	0	0	0	0	5	143	1	70	0.926	0.926
LATS1	0	1	1	0	1	0	40	2	67	0.37	0.37
LATS2	0	1	1	0	1	3	158	2	62	0.903	0.903
LAX1	0	0	0	0	0	15	199	0	63	0.57	0.57
LBH	0	0	0	0	0	0	0	0	3	0.882	0.882
LBP	0	0	0	0	0	2	143	0	60	0.562	0.562
LBR	0	0	0	0	0	0	0	0	37	0.891	0.891
LBX1	0	0	1	1	0	9	165	0	0	0.22	0.22
LCA5	0	0	0	0	0	0	0	0	3	0.855	0.855
LCA5L	0	0	0	0	0	0	0	1	23	0.768	0.768
LCAT	0	0	0	0	0	0	0	0	6	0.912	0.912
LCE1B	0	0	1	0	0	0	0	0	38	0.62	0.62
LCE2A	0	0	1	0	0	0	0	0	21	0.324	0.324
LCE2D	0	0	1	0	0	0	0	0	36	0.693	0.693
LCE3C	0	0	1	0	0	0	0	0	31	0.596	0.596
LCE3E	0	0	1	0	0	0	0	0	36	0.608	0.608
LCE4A	0	0	1	0	0	0	0	0	44	0	0
LCK	1	1	1	1	0	13	202	18	238	0.125	0.125
LCLAT1	0	0	0	0	0	0	0	1	4	0.939	0.939
LCMT1	0	1	0	0	1	0	77	0	9	0.871	0.871
LCN1	0	0	0	0	0	6	166	0	0	0.656	0.656
LCN2	0	1	0	0	0	0	0	0	1	0.769	0.769
LCOR	0	0	0	0	0	0	0	1	129	0.877	0.877
LCORL	0	0	0	0	0	0	0	0	13	0.712	0.712
LCP1	1	0	0	0	0	1	1	1	4	0.91	0.91
LCP2	0	0	0	0	0	16	181	8	175	0.849	0.849
LCT	0	0	0	0	0	0	0	0	5	0.719	0.719
LDB1	0	0	1	0	0	3	116	6	100	0.687	0.687
LDB2	0	0	1	0	0	0	0	0	6	0	0
LDB3	0	0	1	0	0	0	0	0	4	0.916	0.916
LDHA	0	1	0	0	0	0	0	1	181	0.925	0.925
LDHAL6B	0	0	0	0	0	0	0	0	29	0.485	0.485
LDHB	0	0	0	0	0	0	0	1	159	0.88	0.88
LDHC	0	0	0	0	0	0	0	0	3	0.682	0.682
LDHD	0	0	0	0	0	0	0	0	0	0.868	0.868
LDLR	0	0	0	0	0	3	154	0	150	0.921	0.921
LDLRAD1	0	0	0	0	0	0	0	0	8	0.858	0.858
LDLRAP1	0	0	0	0	0	1	34	1	14	0.22	0.22
LDOC1	0	0	0	1	0	15	191	0	115	0.814	0.814
LDOC1L	0	0	0	0	0	0	0	1	17	0.354	0.354
LECT1	0	0	1	1	0	0	3	0	0	0.487	0.487
LECT2	0	0	0	0	0	11	194	0	0	0.62	0.62
LEF1	0	1	1	1	0	0	0	7	166	17.362	0.859
LEFTY1	0	1	1	0	0	1	88	0	0	0.525	0.525
LEFTY2	0	1	1	0	0	20	205	0	0	0.917	0.917
LEMD3	0	0	1	0	0	0	0	1	45	0.467	0.467
LENEP	0	0	0	0	0	18	203	0	0	0.824	0.824
LENG1	0	0	0	0	0	0	0	3	64	0.741	0.741
LENG8	0	0	0	0	0	0	0	0	64	0.511	0.511
LEO1	0	0	1	0	0	0	0	3	29	0.927	0.927
LEP	0	1	1	1	0	0	39	1	42	0.117	0.117
LEPR	0	0	0	0	0	31	217	4	107	0	0
LEPRE1	0	0	0	1	0	0	0	0	23	0.911	0.911
LEPROT	0	0	0	0	0	0	0	0	4	0.867	0.867
LEPROTL1	0	0	0	0	0	0	0	0	0	0.832	0.832
LETM1	0	0	0	0	0	18	203	0	10	0.882	0.882
LETMD1	0	0	0	0	0	0	0	0	0	0.146	0.146
LFNG	0	0	0	0	0	0	0	1	9	0.49	0.49
LGALS1	0	1	1	0	0	8	159	3	74	0.578	0.578
LGALS12	0	1	1	0	0	0	61	0	1	0.801	0.801
LGALS13	0	1	0	0	0	0	12	0	10	0	0
LGALS14	0	1	0	0	0	0	0	2	52	0.437	0.437
LGALS2	0	0	0	0	0	0	0	0	32	0.792	0.792
LGALS3	0	1	1	1	0	0	0	3	85	0.905	0.905
LGALS3BP	0	0	0	0	0	2	124	0	86	0.669	0.669
LGALS4	0	0	0	0	0	5	152	1	8	0.275	0.275
LGALS7	0	1	0	0	0	0	67	0	148	0.727	0.727
LGALS7B	0	0	0	0	0	0	0	0	2	0.817	0.817
LGALS8	0	0	1	0	0	0	0	0	24	0.57	0.57
LGALS9	0	1	1	1	0	3	147	1	41	0.767	0.767
LGALS9B	0	0	0	0	0	0	0	0	6	0.032	0.032
LGALS9C	0	0	0	0	0	0	0	0	16	0.109	0.109
LGALSL	0	0	0	0	0	0	0	0	14	0	0
LGI1	0	0	1	1	0	32	231	0	1	0.348	0.348
LGMN	0	1	0	0	0	0	0	0	1	0.491	0.491
LGR5	0	0	1	1	0	1	147	0	0	0.661	0.661
LGTN	0	0	0	0	0	0	0	0	10	0.661	0.661
LHB	0	0	0	0	0	5	195	0	0	0.769	0.769
LHCGR	0	0	0	0	0	2	118	0	6	0.621	0.621
LHFPL5	0	0	1	0	0	0	0	0	2	0.812	0.812
LHX1	0	0	1	0	0	14	200	0	1	5.737	0.71
LHX2	0	0	1	0	0	0	0	0	17	1.057	0.801
LHX3	0	1	1	0	0	8	160	0	7	0.713	0.713
LHX4	0	1	1	0	0	0	0	1	16	0.828	0.828
LHX6	0	0	1	0	0	1	75	0	6	4.676	0.836
LHX8	0	0	1	0	0	0	0	0	22	6.548	0.724
LHX9	0	0	1	1	0	0	0	1	31	8.608	0.865
LIF	0	0	1	1	0	23	220	2	9	0.46	0.46
LIFR	1	1	1	1	0	13	178	2	27	0.93	0.93
LIG1	0	0	0	0	1	16	186	0	161	0.875	0.875
LIG3	0	0	0	0	0	9	164	3	97	0.927	0.927
LIG4	0	1	1	1	0	0	4	3	75	0.791	0.791
LILRA1	0	0	0	0	0	16	192	0	0	0.918	0.918
LILRA2	0	0	0	0	0	4	148	0	0	0.925	0.925
LILRA3	0	0	0	0	0	4	148	1	14	0.735	0.735
LILRB1	0	1	1	1	0	0	127	1	26	0.867	0.867
LILRB2	0	0	1	1	0	26	216	1	26	0.828	0.828
LILRB3	0	0	1	0	0	16	192	0	0	0.906	0.906
LILRB4	0	0	1	0	0	0	0	1	25	0.581	0.581
LILRB5	0	0	0	0	0	16	192	0	3	0.727	0.727
LIMA1	0	0	0	0	0	2	47	0	39	0.8	0.8
LIMD1	0	0	1	0	0	34	222	1	24	0	0
LIMD2	0	0	0	0	0	0	0	0	0	0.566	0.566
LIMK1	0	0	1	0	0	8	186	1	175	0.931	0.931
LIMK2	0	0	0	0	0	0	0	0	40	0.717	0.717
LIMS1	0	0	1	1	0	3	107	1	50	0.004	0.004
LIMS2	0	1	0	1	0	0	0	0	42	0	0
LIMS3	0	0	0	0	0	0	0	1	16	0.453	0.453
LIN28A	0	0	1	1	0	0	0	0	4	0.342	0.342
LIN28B	0	0	0	0	0	0	0	0	1	0.518	0.518
LIN37	0	0	0	0	1	0	0	0	47	0.822	0.822
LIN52	0	0	0	0	1	0	0	0	8	0.715	0.715
LIN54	0	0	0	0	1	0	0	1	45	0.857	0.857
LIN7A	0	0	0	0	0	14	177	0	38	0.617	0.617
LIN7B	0	0	0	0	0	0	0	0	11	0.127	0.127
LIN7C	0	0	1	1	0	0	0	0	15	0.83	0.83
LIN9	0	0	0	0	1	0	0	1	45	0.918	0.918
LINC00085	0	0	0	0	0	0	0	0	7	0	0
LINC00152	0	0	0	0	0	0	0	0	8	0	0
LINC00238	0	0	0	0	0	0	0	0	11	0	0
LINC00242	0	0	0	0	0	0	0	0	4	0	0
LINC00311	0	0	0	0	0	0	0	0	4	0	0
LINC00312	0	0	0	0	0	0	0	0	37	0	0
LINC00341	0	0	0	0	0	0	0	0	12	0	0
LINC00482	0	0	0	0	0	0	0	0	6	0	0
LINC00518	0	0	0	0	0	0	0	0	2	0	0
LINC00521	0	0	0	0	0	0	0	0	1	0	0
LINC00526	0	0	0	0	0	0	0	1	33	0	0
LINC00588	0	0	0	0	0	0	0	0	6	0	0
LINC00636	0	0	0	0	0	0	0	0	22	0	0
LINC00656	0	0	0	0	0	0	0	0	12	0	0
LINC00671	0	0	0	0	0	0	0	0	4	0	0
LINC00908	0	0	0	0	0	0	0	0	13	0	0
LINC01018	0	0	0	0	0	0	0	0	11	0	0
LINC01547	0	0	0	0	0	0	0	0	16	0	0
LINGO1	0	0	1	0	0	0	0	2	35	0.857	0.857
LIPA	0	0	0	1	0	1	29	0	0	0.881	0.881
LIPC	0	0	0	0	0	1	29	0	4	0.421	0.421
LIPE	0	0	0	0	0	0	0	0	12	0.324	0.324
LIPF	0	0	0	0	0	0	0	0	1	0.336	0.336
LIPG	0	0	0	1	0	0	0	1	18	0.68	0.68
LIPT1	0	0	0	0	0	1	162	0	2	0.59	0.59
LITAF	0	1	0	0	0	16	187	2	85	0.859	0.859
LLGL1	0	0	1	0	0	14	171	0	38	0.826	0.826
LLGL2	0	0	0	0	0	0	0	0	5	0.611	0.611
LLPH	0	0	0	0	0	0	0	0	1	0.89	0.89
LMAN1	0	0	0	0	0	3	153	0	145	0.922	0.922
LMAN2	0	0	0	0	0	0	0	0	6	0.708	0.708
LMAN2L	0	0	0	0	0	1	46	0	4	0.83	0.83
LMBR1L	0	0	0	0	0	0	0	0	3	0.306	0.306
LMCD1	0	0	0	0	0	0	0	0	22	0.938	0.938
LMF2	0	0	0	0	0	0	0	0	18	0.501	0.501
LMNA	1	1	1	0	1	1	1	4	247	0.717	0.717
LMNB1	0	1	0	0	0	0	0	2	214	0.924	0.924
LMNB2	0	0	0	0	0	0	0	0	15	0.934	0.934
LMO1	1	0	0	0	0	39	228	8	76	0.761	0.761
LMO2	1	0	0	0	0	18	203	16	247	19.873	0
LMO3	0	0	1	0	0	0	0	1	64	0.8	0.8
LMO4	0	0	1	0	0	0	0	4	201	0.768	0.768
LMO7	0	0	0	0	0	0	0	1	57	0	0
LMTK2	0	0	0	0	0	2	81	0	25	0.072	0.072
LMTK3	0	0	0	0	0	0	0	0	12	0.41	0.41
LMX1A	0	0	1	0	0	0	0	1	17	0.607	0.607
LMX1B	0	0	1	0	0	19	200	0	16	0.842	0.842
LNPEP	0	0	0	0	0	7	201	1	45	0.32	0.32
LNX1	0	0	0	0	0	0	0	1	211	0.867	0.867
LNX2	0	0	0	0	0	0	0	0	77	0.904	0.904
LOC100271840	0	0	0	0	0	0	0	0	15	0	0
LOC100288778	0	0	0	0	0	0	0	0	0	0.026	0.026
LOC100505776	0	0	0	0	0	0	0	0	3	0	0
