Target_Cancer_Gene	Target_GO_cell.death	Target_GO_cell.differentiation	Target_GO_cell.proliferation	Target_GO_mitototic.cell.cycle	Target_HumanNet.CGS_L1	Target_HumanNet.CGS_L2	Target_InteractNet.CGS_L1	Target_InteractNet.CGS_L2	Target_ReguleNet.DEG_score	Target_DEG_score	TF_Cancer_Gene	TF_GO_cell.death	TF_GO_cell.differentiation	TF_GO_cell.proliferation	TF_GO_mitototic.cell.cycle	TF_HumanNet.CGS_L1	TF_HumanNet.CGS_L2	TF_InteractNet.CGS_L1	TF_InteractNet.CGS_L2	TF_ReguleNet.DEG_score	TF_DEG_score	diff_Pval	avg_Pval	TF_sign	Dnase	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me3	H4K20me1	Dist_GWAS_2D	Early.to.late_Rate	PhastCons	0
0	0	1	0	0	1	149	0	9	0.833	0.833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.52873563	11.92626087	0	0	0	0	0	0	750871	18.6	1	0
0	0	1	0	0	1	149	0	9	0.833	0.833	1	1	0	1	0	21	218	40	353	4257.62	0.936	0	2.72e-06	0	98	22.336587	0	0	0	6.678071615	97.05378762	0	29.956562	0	0	1158653	23	0.349	0
0	0	0	0	0	0	0	2	204	0.7	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.773311	0	17.85927361	21.19918919	8.9350185	3.2186195	36.27665295	5.234222	0	10.81365854	2305026	21	0.097	0
0	1	0	0	0	0	0	0	46	0.786	0.786	0	0	0	0	0	0	0	0	0	0	0	6.57025	3.28512	-1	0	8.266541	0	35.67068413	0	9.801418	27.32814017	35.74903073	15.303166	0	0	2841386	26.3333	0.02	0
0	0	0	0	1	0	0	0	41	0.92	0.92	0	0	0	0	0	0	0	0	66	8.124	0.404	5.51286	2.75643	-1	0	12.8580035	0	0	0	11.2878835	94.517436	23.2754963	20.428671	0	0	4419220	0.4	0.411	0
0	0	0	0	0	1	55	0	3	0.582	0.582	0	0	1	0	0	2	105	39	339	5275.68	0.491	5.36452	2.68226	1	0	9.206019	0	0	0	8.371331	40.62902288	0	14.540139	0	0	1489877	23	0	0
0	0	0	0	0	0	0	2	77	0.695	0.695	1	0	0	0	0	1	1	3	69	4637.8	0.873	0.11605	5.1185	1	0	15.2275815	0	0	0	10.6654785	47.22693036	23.85982609	18.390007	0	0	78160	45	0	0
0	0	1	0	0	0	0	0	68	0.755	0.755	1	0	0	0	0	1	1	7	168	994.069	0.701	5.96257	2.98129	1	0	7.3955848	0	20.07452055	24.13940299	10.306702	54.9901466	50.07795222	14.58373	0	11.09808696	2346387	30.6667	0.024	0
0	0	0	0	0	0	0	0	11	0.885	0.885	0	0	0	0	0	0	0	0	0	0	0	0	3.53e-06	0	23	12.484038	0	10.10537634	24.85087179	12.3317445	75.44866412	54.48378284	20.686904	0	0	2521552	31.6667	0.026	0
0	0	0	0	0	0	0	0	11	0.885	0.885	0	0	0	0	0	0	0	0	15	203.674	0.701	0	8.51e-06	0	22	9.559245	0	21.946048	0	10.064541	37.96727386	42.16777448	15.730791	0	12.3979661	2561275	18.2	0.034	0
0	0	0	0	0	0	0	0	11	0.885	0.885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7570295	0	0	29.62957096	8.3429735	19.14562317	0	8.594625	0	0	2573318	18	0.009	0
0	0	0	0	0	0	0	0	73	0.932	0.932	0	0	0	0	0	0	0	0	4	1680.49	0.852	5.01909	2.50955	1	0	7.7826995	0	29.26180437	30.33937272	7.455204	29.80555163	73.80518279	8.894529	0	0	5999852	28.3333	0.002	0
0	0	0	0	0	0	0	0	73	0.932	0.932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7826995	0	10.19773585	30.33937272	7.455204	29.80555163	73.80518279	8.894529	0	0	6000558	28.3333	0	0
0	0	0	0	0	0	0	0	11	0.688	0.688	0	0	0	0	0	0	0	0	0	0	0	0.14189	5.29863	1	0	11.6820645	0	0	31.19422111	7.53096175	4.237214333	0	4.893925	0	0	6176151	22.75	0	0
0	0	0	0	0	0	3	1	45	0.879	0.879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.82707692	13.75503448	9.069092	40.419687	0	6.485854	0	0	5985026	2.77273	0	0
0	1	1	0	1	3	90	6	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0715	0	0	0	0	0	0	0	5933133	1.86667	0	0
0	0	0	0	0	0	0	0	30	0.093	0.093	0	0	1	0	0	23	174	5	65	3154.68	0.7	5.4045	2.70225	-1	0	0	24.18281182	0	0	0	0	0	0	0	0	2596536	0.0243902	0.001	0
0	0	0	0	0	0	0	0	47	0.797	0.797	0	0	0	0	0	0	0	0	0	0	0	5.66959	2.8348	1	0	8.22494	0	0	0	8.314431333	21.22277433	0	7.278573	0	0	2411902	0.0923077	0	0
0	0	1	0	0	5	152	0	5	0.574	0.574	0	1	1	1	0	1	129	0	0	4782.74	0.853	5.43063	2.71531	-1	0	0	0	0	22.77651376	5.954044	0	0	0	17.51660606	0	756046	0.234043	0.001	0
0	0	1	0	0	0	0	1	32	0.616	0.616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.725814	0	0	29.75347899	4.4320895	0	0	0	0	0	218099	27	0	0
0	0	0	0	0	0	0	0	77	0.83	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2370355	0	13.11722772	12.63270588	8.722105	50.12477167	0	12.272947	0	0	233565	24	0.005	0
0	0	0	0	0	3	127	1	166	0.865	0.865	0	0	1	0	0	0	0	0	16	8.032	0.458	0	1.98e-06	0	4	10.391803	0	0	17.79255411	10.62269851	7.094566667	0	9.4382	0	0	226935	0.433333	1	0
0	1	1	0	1	0	0	4	254	0.481	0.481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.91555556	0	3974699	2.28571	0	0
0	1	1	0	1	0	0	4	254	0.481	0.481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.06429907	15.95945946	9.7414425	4.927224	0	0	0	0	3409625	0.12	0	0
0	0	0	0	0	0	0	1	206	0.922	0.922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0769795	0	0	16.26947368	12.06837983	41.47117025	0	23.487164	0	0	459781	36	0	0
0	0	0	0	0	0	0	2	34	0.782	0.782	0	0	0	0	0	0	0	0	48	22.727	0.314	6.62525	3.31263	-1	0	22.419792	0	0	0	12.06837983	66.82290625	0	0	0	0	321624	21.25	0.002	0
0	1	0	0	0	8	195	0	37	0.28	0.28	0	0	0	0	0	0	0	0	146	979.547	0.844	0.17499	5.31812	-1	0	15.2459855	0	0	12.7548	18.7894305	60.19259125	11.32961538	25.259053	0	0	2258678	2.46154	0.04	0
1	0	1	1	0	22	210	18	266	0.825	0.825	0	0	0	0	0	0	0	0	14	3706.73	0.265	5.39041	2.69521	1	0	18.9153568	0	17.62990077	27.07342939	15.00650267	14.5530256	14.61414966	13.699993	0	0	149487	33.5	0.988	0
0	0	0	0	0	0	0	0	4	0.625	0.625	0	0	0	0	0	18	203	0	2	2004.05	0.861	5.10458	2.55229	1	0	0	0	0	13.18510417	8.480883364	6.087491	0	0	0	0	922155	2.45455	0	0
0	0	0	0	0	0	0	1	49	0.607	0.607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203386	38.5	0	0
0	0	0	1	0	0	0	0	56	0.901	0.901	0	0	1	0	0	0	0	0	16	8.032	0.458	5.67162	2.83581	1	0	19.597991	0	0	19.96854545	23.5234505	24.22001615	23.23015873	16.21031925	0	0	585261	15.6667	0.003	0
0	0	1	0	0	0	39	0	0	0.929	0.929	0	0	0	0	0	15	197	0	49	5228.52	0.215	5.14935	2.57468	-1	0	6.848921	10.16964539	0	12.37355932	11.052329	13.70630367	0	13.510349	0	0	123932	8.6	0.965	0
0	0	0	1	0	0	0	0	26	0.845	0.845	0	0	0	0	0	0	0	0	2	522.898	0.638	5.09637	2.54819	-1	23	19.63524043	0	0	29.94423321	12.003631	8.115354	0	6.1905355	0	0	1250713	7	0	0
0	1	1	1	0	23	209	1	15	0.816	0.816	0	0	0	0	0	0	0	0	4	4203.66	0.391	5.37675	2.68838	-1	0	8.1861185	0	16.82041026	17.47345029	10.52335	5.975127667	23.71338983	7.486161571	0	0	830575	46.5	0	0
0	0	1	0	0	0	0	0	1	0.675	0.675	0	0	0	0	0	0	0	0	0	0	0	5.91721	2.9586	1	0	0	0	0	0	0	0	0	0	0	0	437606	89	0.001	0
0	0	1	0	0	0	0	0	6	0.751	0.751	0	0	1	0	0	26	223	1	131	4399.47	0.619	5.14388	2.57194	1	0	0	0	0	0	0	0	0	0	0	0	220712	18.4	0	0
0	0	1	0	0	0	0	0	6	0.751	0.751	0	0	0	0	0	0	0	0	0	0	0	5.01055	2.50528	-1	0	0	0	0	13.62693333	6.528374	0	0	0	0	0	217035	18.4	0	0
0	1	1	0	0	0	0	0	2	0.13	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.09454545	0	0	9.951036	0	0	0	0	0	5013932	0.875	0	0
0	0	0	0	0	23	214	0	9	0.013	0.013	0	0	0	0	0	0	0	0	12	2379.22	0.299	5.05948	2.52974	1	36	7.040612	0	0	12.94571429	12.292525	19.31008433	0	6.270584	0	0	3126951	28.6667	0	0
0	0	0	1	0	6	174	16	162	0.842	0.842	0	0	0	0	0	0	0	0	0	0	0	5.22113	2.61056	-1	32	9.8350515	0	0	0	19.363414	54.505125	26.743	15.100576	0	0	1632473	26.3333	0	0
0	1	0	0	0	8	185	0	1	0.728	0.728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8758035	0	0	0	14.0647615	49.47470054	0	22.044877	0	0	1574902	20.25	0	0
0	0	0	1	0	6	174	16	162	0.842	0.842	0	0	1	1	0	0	0	0	3	1343.53	0.712	0.33235	5.50342	1	0	7.833807	0	0	14.78347826	15.4384695	34.9637208	0	13.379783	0	0	850190	46.5	0.001	0
0	0	0	1	0	6	174	16	162	0.842	0.842	0	0	1	0	0	26	223	1	131	4399.47	0.619	5.44009	2.72004	1	28	7.833807	0	0	14.78347826	15.4384695	34.9637208	0	13.379783	0	0	849313	46	0	0
0	1	0	0	0	0	0	0	9	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.20458157	0	14.36261682	16.46810036	8.56132	0	0	6.791802	0	0	548513	26	0.001	0
1	0	0	0	0	1	1	12	204	0.819	0.819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.88781818	0	0	0	12.20618868	0	0	11.64745763	714775	1.24	0	0
1	0	0	0	0	1	1	12	204	0.819	0.819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.88781818	0	0	0	12.20618868	0	0	11.64745763	714778	1.24	0	0
0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32698	2.66349	1	0	8.4435942	0	0	26.3782996	0	0	0	0	0	0	1797224	10.625	0	0
0	1	0	0	0	17	228	0	13	0.907	0.907	0	0	0	0	0	14	200	8	260	4788.86	0.722	5.15181	2.57591	1	0	0	0	16.15970588	17.99665672	0	0	0	0	0	10.02533333	1951739	94	0	0
0	0	0	0	0	0	2	0	0	0.557	0.557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2902995	0	0	904273	14.75	0.002	0
0	0	1	1	0	23	220	2	9	0.46	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.88928233	0	28.31893398	37.86222444	9.223538294	22.80764245	33.26765101	16.614219	0	0	313827	23.25	0.105	0
0	0	0	0	0	0	0	0	14	0.079	0.079	0	0	0	0	0	0	0	0	8	5178.4	0.043	6.66959	3.3348	-1	0	0	0	13.44666667	0	0	0	0	0	0	0	484164	40.5	0.098	0
0	0	0	0	0	0	56	0	0	0.244	0.244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.38439024	0	0	0	0	0	0	3249827	0.0724638	0.003	0
0	0	0	0	0	0	0	0	13	0.533	0.533	0	0	0	0	0	0	0	0	0	0	0	5.64016	2.82008	1	19	21.037562	0	0	11.92848485	16.028359	22.780682	0	17.56473	0	0	2499311	17.8	0	0
0	0	0	0	0	0	0	1	5	0.893	0.893	0	0	0	0	0	0	0	0	12	2478.11	0.327	5.34679	2.6734	-1	0	8.8143215	0	0	23.07017544	0	0	0	6.04582	0	0	1708799	23.25	0.001	0
0	0	0	0	0	1	16	0	36	0.099	0.099	1	0	1	1	0	23	174	8	172	183.137	0.872	0	8.06e-06	0	28	7.6536365	0	0	31.40822934	10.0961322	7.3103476	0	7.18241	0	0	816886	30.6667	0.012	0
0	0	0	0	0	0	0	0	22	0.514	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.24556136	0	0	0	0	728292	31.3333	0.998	0
0	1	0	0	0	1	36	1	27	0.653	0.653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4089535	0	0	22.6641194	11.600974	14.5756646	0	10.097103	0	0	602466	23.75	0.005	0
0	0	0	0	1	7	138	5	108	0.827	0.827	0	0	0	0	0	0	0	0	21	4941.5	0.809	5.28483	2.64242	-1	0	0	0	11.424	15.20964286	0	0	0	0	0	0	148825	38.5	0.002	0
0	0	0	0	0	0	0	0	147	0.908	0.908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.1246265	0	19.5385907	13.28338624	14.72907	70.118095	34.62410959	31.200908	0	0	69071	16.5	0.005	0
0	0	0	0	0	2	70	0	1	0.928	0.928	0	0	1	1	0	0	0	0	30	4437.01	0.694	5.51428	2.75714	-1	16	21.0228925	0	12.08222874	0	15.752306	49.8398635	46.64696177	28.282553	0	12.97424084	612792	45.5	1	0
0	0	0	0	0	0	0	0	9	0.877	0.877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1473581	5.125	0.08	0
0	0	0	0	1	0	0	0	42	0.921	0.921	0	0	0	0	0	0	0	0	0	0	0	6.42251	3.21125	-1	29	0	0	0	16.49784777	6.866676182	0	0	0	0	13.012	1613683	8.4	0	0
0	0	1	1	0	0	0	3	102	0.774	0.774	0	0	0	0	0	0	0	0	51	2224.92	0.005	5.22113	2.61056	1	0	0	0	15.57968254	0	0	0	0	0	0	0	2406861	45.5	0	0
0	1	1	0	0	5	152	0	0	0.734	0.734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.16888889	0	182259	0.122807	0.044	0
0	0	0	0	0	0	0	0	5	0.855	0.855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.53664267	0	43.84721429	30.36234234	23.9624095	60.18438747	72.54709677	18.110708	0	0	283642	8.85714	0.306	0
0	0	0	0	0	0	0	0	22	0.938	0.938	0	0	0	1	0	15	191	1	49	4798.1	0.309	5.55284	2.77642	-1	0	12.8267788	0	13.76275482	28.2195501	0	0	0	0	13.14362069	0	3760664	15.75	1	0
0	0	0	0	0	0	0	0	22	0.938	0.938	0	0	0	0	0	0	0	0	11	3508.62	0.632	6.14206	3.07103	1	0	0	0	30.23741363	0	0	0	11.54255537	0	0	10.358	3854595	11.3333	0.024	0
0	0	0	0	0	0	0	0	63	0.84	0.84	0	0	0	0	0	0	0	0	0	0	0	6.16749	3.08374	-1	0	11.8336412	0	15.49530435	40.47826339	9.068192222	6.04996	11.55604651	6.035377	0	0	2319197	12.4286	0.003	0
0	1	1	0	0	0	60	0	25	0.775	0.775	0	0	0	0	0	0	0	0	0	0	0	6.37675	3.18838	-1	0	8.395994615	0	21.35772926	0	0	0	11.42364964	0	0	0	1228291	12.1667	0.03	0
0	0	0	0	0	2	189	0	0	0.491	0.491	0	0	1	1	0	6	181	2	69	3757.82	0.759	5.15739	2.5787	1	0	6.799449	0	0	19.22200573	7.12759	4.90086375	0	2.759373	0	0	1031447	7.55556	0.001	0
0	0	0	0	0	0	0	0	14	0.823	0.823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.490009667	0	16.17792717	25.64204651	12.318788	9.570637	24.8099422	10.21613067	0	12.43724138	909584	8.71429	0.003	0
0	0	0	0	0	0	0	0	14	0.823	0.823	0	0	0	0	0	18	203	0	0	4231.14	0.803	5.19382	2.59691	1	41	30.5187015	10.09142857	11.49255814	0	21.101039	73.3793394	29.74217834	41.831391	0	0	866987	12.6	0.06	0
0	0	0	0	0	0	0	0	3	0.912	0.912	1	1	0	0	1	2	77	2	63	4833.16	0.873	0.24823	7.54547	-1	36	5.213041	0	0	20.02183333	10.031011	5.01843	0	8.209453	0	0	336063	31.3333	0.017	0
0	0	1	1	1	0	0	0	5	0.885	0.885	0	0	0	0	0	0	0	0	0	0	0	5.02457	2.51228	1	0	16.073127	0	0	0	0	0	29.02224784	0	0	0	617801	0.0151515	0	0
0	0	0	0	0	14	189	0	6	0.735	0.735	0	0	0	0	0	0	0	0	37	5.636	0.483	5.00833	2.50416	-1	0	22.202653	0	0	18.4415534	8.061976	75.12201814	43.29614943	27.819615	0	0	819091	9	0	0
1	1	1	0	0	7	42	11	219	0.552	0.552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.32512927	0	11.96592593	21.0040367	8.838440391	22.26454108	39.86387722	42.233536	0	0	234387	22.5	0	0
0	0	0	1	0	15	191	0	0	0.826	0.826	0	0	0	0	0	0	0	0	0	0	0	5.18442	2.59221	-1	30	9.81797	0	21.18418219	10.79741935	0	0	0	0	0	0	163089	21.3333	0	0
1	1	1	1	0	13	178	4	112	0.863	0.863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1244835	0	18.31507766	16.54598291	10.3267075	62.365386	16.64322148	19.315801	0	0	542669	0.85	0.992	0
0	0	0	0	0	0	0	0	16	0.6	0.6	0	0	0	0	0	0	0	0	51	1202.06	0.447	5.40782	2.70391	-1	0	8.29361392	0	0	22.31864407	6.001365333	3.4145925	11.94830189	0	0	0	78145	4.375	0	0
0	0	0	0	0	0	0	0	26	0.763	0.763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.33373494	12.22934307	0	0	0	0	0	0	1840121	28	0	0
0	0	0	0	0	0	0	0	52	0.917	0.917	0	0	1	0	0	0	0	1	10	2.257	0.731	5.37366	2.68683	1	0	0	0	10.10848485	15.67425414	7.219320667	2.786883	0	0	0	0	1795834	16.4	0	0
0	0	1	0	0	2	125	1	22	0.84	0.84	0	0	0	0	0	0	0	0	9	482.458	0.513	5.29073	2.64536	1	0	11.02785367	0	0	14.12715789	10.426764	67.9642895	0	28.964919	0	0	1366023	31	0.001	0
0	1	0	0	0	0	0	0	59	0.311	0.311	0	1	0	1	0	6	181	0	0	5246.9	0.709	5.51286	2.75643	-1	12	17.44521422	0	12.35473684	13.32165517	15.17978067	53.69964644	22.94606965	31.045996	0	0	1668503	27.6667	0	0
0	0	0	0	0	0	0	0	13	0.88	0.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8366305	0	11.45298701	0	10.7227305	41.66078	38.5000722	22.163068	0	0	1741705	28	0.002	0
0	0	0	0	0	0	0	1	12	0.608	0.608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.59048955	0	0	22.49918699	9.4625244	0	0	4.885253	0	0	1078009	31	0.005	0
0	0	0	0	0	0	0	1	118	0.388	0.388	0	0	0	0	0	0	0	0	8	1579.44	0.906	5.02872	2.51436	-1	0	0	0	11.75125581	0	0	0	0	0	0	0	237020	11.25	0.001	0
0	1	0	0	1	12	189	0	6	0.293	0.293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361702	13.25	0.006	0
0	0	0	0	0	0	34	2	74	0.904	0.904	0	0	0	0	0	0	0	0	0	0	0	5.87943	2.93972	-1	61	10.280451	0	0	0	10.585579	36.3648109	15.38632258	12.748591	0	0	942811	31.3333	0	0
1	0	1	0	0	1	46	1	1	0.922	0.922	0	1	1	1	1	3	154	1	7	1851.22	0.667	0	4.9e-07	0	9	15.44017067	0	0	25.12214815	11.29562057	35.23893484	18.83006061	17.519061	0	0	1714399	29	0.002	0
1	0	1	0	0	1	46	1	1	0.922	0.922	0	0	0	0	0	0	0	0	0	0	0	5.43063	2.71531	1	0	7.744755727	0	0	19.59413534	4.9842575	3.243448	0	0	0	0	1473078	9.6	0	0
0	1	0	0	0	0	0	1	31	0.927	0.927	0	0	0	0	0	0	0	0	25	1065.69	0.831	5.91009	2.95505	-1	0	0	0	0	0	0	0	0	0	0	0	564341	0.191489	1	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.563856915	0	11.89367089	22.68382022	4.8294885	5.268349667	0	0	0	0	233000	8.125	0	0
0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	9	165	1	15	3.608	0.909	0	5.98e-06	0	13	8.563856915	10.24560976	0	21.31373093	12.353708	26.79614525	12.91212903	12.75833	0	0	250205	6.3	1	0
0	0	0	0	0	0	0	0	12	0.827	0.827	0	0	0	0	0	0	0	0	8	607.015	0.196	6.55129	3.27564	-1	0	0	0	0	0	0	0	0	0	0	0	2886347	34	0	0
0	1	1	0	0	0	27	0	33	0.928	0.928	0	0	0	0	0	0	0	0	2	5100.65	0.303	5.86012	2.93006	-1	0	0	22.22404762	0	11.998125	6.1676885	7.050763	0	0	0	0	6159241	0.05	0.024	0
0	0	0	0	0	0	0	1	19	0.839	0.839	0	1	1	1	0	19	201	41	296	4859.97	0.911	5.23508	2.61754	1	0	12.729321	0	0	18.82455446	14.7775895	99.4328854	0	19.539502	0	0	8724448	16.8	0.008	0
0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7850439	17	0.001	0
0	0	0	0	0	5	111	0	154	0.275	0.275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.2033125	0	14.80288973	0	21.7946125	64.50306571	46.77836299	29.811187	0	0	7204474	35.5	0	0
0	0	1	0	0	0	0	0	44	0.332	0.332	0	0	0	0	0	0	0	0	0	0	0	5.17134	2.58567	1	0	8.000528	0	11.21414634	19.22309013	5.751638	3.616382	0	3.739581	12.49299363	0	1281394	8.6	0	0
0	0	1	0	0	0	0	0	44	0.332	0.332	0	0	0	0	0	0	0	0	0	0	0	6.03527	3.01763	1	15	8.000528	0	11.21414634	19.22309013	5.751638	3.616382	0	3.739581	0	0	1282397	8.8	0.001	0
0	0	1	0	0	0	0	0	44	0.332	0.332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.251546875	0	17.51399878	22.64436681	6.686822	6.384061	12.70259598	0	12.69186441	0	682787	17.5	0.02	0
0	0	0	0	0	0	0	0	5	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.16996372	0	0	0	0	0	0	0	104292	6.71429	1	0
0	0	1	0	0	7	174	0	0	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.2636685	0	0	0	11.804833	0	0	18.412289	0	0	1013218	1.8	0.001	0
0	0	0	0	0	0	0	0	8	0.502	0.502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.32717949	22.08561194	0	0	0	0	0	0	878138	26.6667	0	0
0	0	0	0	0	0	0	0	31	0.761	0.761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	819341	18.75	0.009	0
0	0	1	0	0	0	0	0	32	0.592	0.592	0	0	0	0	0	0	0	0	0	0	0	5.05208	2.52604	-1	46	22.285291	0	12.35333333	0	19.034211	104.6481883	24.64269179	34.077548	0	0	629057	2.75	0	0
0	0	0	0	0	0	0	3	99	0.879	0.879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.02400115	0	16.17293051	15.22228571	3.298259	0	0	0	0	0	607000	9.57143	0.577	0
0	0	0	0	0	0	0	3	99	0.879	0.879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.02400115	0	12.98013115	0	0	0	0	0	0	0	688755	15.2	1	0
0	0	0	0	0	0	0	3	99	0.879	0.879	0	0	0	0	0	0	0	0	0	0	0	5.09637	2.54819	1	0	11.02400115	0	16.23623932	25.9608972	6.694525455	5.177702083	0	6.8450655	0	0	778814	27.6667	0.015	0
0	0	0	0	0	0	0	3	99	0.879	0.879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.02400115	0	12.9005948	0	6.694525455	5.177702083	0	6.8450655	0	0	786919	21	0.011	0
0	0	0	0	0	0	0	0	144	0.465	0.465	0	0	1	0	0	2	105	39	339	5275.68	0.491	5.48017	2.74009	-1	0	0	0	13.87945145	10.24712871	0	0	0	0	0	0	228946	3.5	0	0
0	0	0	0	0	0	0	1	45	0.928	0.928	0	0	0	0	0	0	0	0	0	0	0	5.17914	2.58957	1	0	7.3336132	0	14.14294416	17.943	0	0	0	0	0	0	458013	23.6667	0.007	0
0	0	0	0	0	0	0	0	16	0.887	0.887	0	0	0	0	0	13	183	5	117	5318.29	0.675	6.29843	3.14921	-1	14	0	0	0	0	0	0	0	0	0	0	1004558	31.3333	0.032	0
0	0	0	0	0	0	0	3	104	0.824	0.824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.52831657	0	12.92065844	36.85845387	9.32198325	16.5740915	18.52995781	11.77643	0	0	5994544	31.3333	0.002	0
0	0	0	0	0	0	0	3	104	0.824	0.824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.52831657	0	0	29.74768351	9.8199955	8.404651167	0	11.77643	0	0	6013308	23.75	0.007	0
0	0	0	0	0	0	0	3	104	0.824	0.824	0	0	0	0	0	0	0	0	0	0	0	5.37986	2.68993	-1	0	16.52831657	0	22.77333333	0	8.746034	42.75904108	44.96180747	11.77643	0	12.83675676	6053767	31.3333	0.862	0
0	1	1	1	0	0	72	21	217	0.828	0.828	0	0	0	0	0	0	0	0	0	3681.55	0.816	6.50585	3.25292	-1	23	18.73804767	0	0	0	14.227658	35.8224945	0	32.86201	0	0	3698995	11.8333	0.99	0
0	0	0	0	0	0	0	2	79	0.749	0.749	0	0	0	0	0	0	0	0	0	0	0	5.85078	2.92539	-1	0	12.38069333	0	11.03125	12.88041667	10.277567	64.31023633	12.04069565	21.798978	0	0	3589595	13.6	0.001	0
0	0	0	1	0	16	228	2	53	0.814	0.814	0	0	0	0	0	32	218	3	112	3886.41	0.787	0	9.17e-06	0	16	7.94486	0	12.80026846	20.39512821	8.497481	4.686366333	0	4.997146	0	0	1756275	6.33333	0	0
0	0	0	0	0	0	0	1	30	6.853	0.117	0	0	0	0	0	0	0	0	4	7.426	0.906	5.50446	2.75223	1	0	14.324364	0	12.09822064	32.35401575	8.176689796	5.578915714	0	6.760161	0	0	49935	18.4	0	0
0	0	0	0	0	0	0	1	30	6.853	0.117	0	0	0	0	0	0	0	0	3	12.06	0.32	5.68613	2.84307	-1	0	14.324364	0	26.04821918	27.08843537	8.176689796	0	25.24546075	9.387466	0	0	47912	31.3333	0	0
0	0	0	0	0	0	0	0	5	0.819	0.819	0	0	0	0	0	0	0	0	0	0	0	5.5544	2.7772	-1	0	20.157135	0	0	0	8.176689796	24.85913892	0	22.219363	0	0	102807	31	0.006	0
0	0	0	0	0	0	0	0	6	0.492	0.492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.157135	12.44705882	14.83448517	15.68704274	8.176689796	24.85913892	37.44094444	22.219363	0	0	105171	31	0	0
