Target_Cancer_Gene	Target_GO_cell.death	Target_GO_cell.differentiation	Target_GO_cell.proliferation	Target_GO_mitototic.cell.cycle	Target_HumanNet.CGS_L1	Target_HumanNet.CGS_L2	Target_InteractNet.CGS_L1	Target_InteractNet.CGS_L2	Target_ReguleNet.DEG_score	Target_DEG_score	TF_Cancer_Gene	TF_GO_cell.death	TF_GO_cell.differentiation	TF_GO_cell.proliferation	TF_GO_mitototic.cell.cycle	TF_HumanNet.CGS_L1	TF_HumanNet.CGS_L2	TF_InteractNet.CGS_L1	TF_InteractNet.CGS_L2	TF_ReguleNet.DEG_score	TF_DEG_score	diff_Pval	avg_Pval	TF_sign	Dnase	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me3	H4K20me1	Dist_GWAS_2D	Early.to.late_Rate	PhastCons	TorF
0	0	0	0	0	0	0	1	51	0.739	0.739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33333	35.42	0.98	6.9	3	39.14	60.07	1.5	82.48	4.04	1	5486260	28	1	0
0	0	0	1	0	11	166	2	48	0.774	0.774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.667	79.56	6.3	5.64	6.26	118.52	236.39	2.5	182.72	2.64	9.8	2542382	19.6667	0	0
0	0	1	0	0	0	0	12	259	0.855	0.855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33333	167.42	4.2	20.48	88.4	42.32	26.42	43.58	131.16	3.28	0.64	1150603	43.5	0	0
0	0	1	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	37	0	0.6	8.58	23.82	8.55	0.32	10.52	2.44	0	3553839	23.25	0.01	0
0	0	0	0	0	0	0	3	80	0.93	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33333	286.64	2.66	31.86	105.52	36.74	20.59	9.26	119.64	4.16	4.52	722559	23.25	0.001	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48e-05	0	15.6667	42.4	0	1.5	2.36	22.18	71.46	0	68.32	0	1	463996	39	0.002	0
0	1	1	0	0	0	12	1	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66667	116.66	3	5.28	1	48.3	114.31	21.18	252.2	2	3	957106	25.3333	0.003	0
0	0	0	0	0	3	127	1	166	0.931	0.931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	52.18	0.72	2.02	0	3	26.07	7	50.16	0	3	581903	2.5	1	0
0	1	0	0	0	2	94	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	237.16	0	3.22	19.22	65.44	49.48	7.22	229.4	0	0	4875106	21.75	0.001	0
0	0	0	0	0	0	0	1	4	0.939	0.939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	6	9.32	4.88	20.4	19.22	5.07	7.78	13.16	7	8.96	2038305	18.4	0.003	0
0	0	0	1	0	1	114	0	0	0.785	0.785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66667	61.44	2	5.54	0.5	35.24	162.62	6.94	147.28	2.32	7.76	11298099	30.6667	0.015	0
0	0	0	0	0	13	200	0	5	0.435	0.435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.6667	30.34	0	1.12	0	5.68	24.61	0.6	18.16	2	1	1535721	44	0.988	0
0	0	0	1	1	0	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	151.1	5.78	5.64	32.66	60.08	27.47	7.98	116.6	6.12	1	105021	6.55556	0.007	0
0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3333	162.84	3.54	4.34	31.32	110.38	47.72	2.4	144.92	1	7.2	395534	25.3333	0	0
0	0	0	0	0	0	20	0	177	0.696	0.696	0	0	1	1	0	0	0	0	9	3118.48	0.619	1.10125	4.07E-05	-1	52.3333	11.4	1.52	1.5	1.86	15.3	24.75	0	6.6	0	1	766323	7.16667	1	0
0	1	1	0	0	33	224	15	258	3444.57	0.285	0	0	0	0	0	0	0	0	16	4062.05	0	0.31722	3.65E-06	1	7.33333	58.84	3.06	9.54	1.5	35.8	142.1	7.48	98.48	3.32	0.68	372831	7.33333	0	0
0	0	0	1	0	0	0	3	44	0.682	0.682	0	0	0	0	0	0	0	0	0	0	0	0	2.1e-05	0	5.33333	44.32	1.12	49.72	76.72	41.18	16.68	103.42	34	7	19.76	277026	10	0	0
0	1	0	1	0	44	235	6	235	255.069	0.853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.6667	18.64	0.5	2.28	2.18	6.24	44.56	1.12	18.16	1	0	2892351	24	0.464	0
0	1	1	1	0	24	220	1	4	0.835	0.835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	174.28	2	44.08	109.24	43.98	13.27	29.2	129.44	6.44	3.68	467148	23.5	0	0
0	0	0	0	1	14	171	1	49	0.462	0.462	0	0	0	0	0	0	0	0	0	0	0	0	0.000175	0	10.3333	111	4	4.5	14.2	105.56	111.81	2.88	218.44	7	1.96	7228325	10.6	0.002	0
0	0	0	0	0	0	0	1	22	0.84	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0.000212	0	105.333	105.76	0.76	5.02	5.42	29.86	80.96	17.28	144.24	4	3	1081125	17.6	0.999	0
0	0	0	0	0	1	141	0	28	0.412	0.412	0	0	1	0	0	2	105	39	339	4117.55	0.886	2.88806	3.18E-03	-1	4.33333	3.26	11.96	3	24.48	17.16	4.17	0.5	2	5	5.04	10233	18.8	0	0
0	0	0	0	1	2	6	1	21	0.597	0.597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66667	171.18	1.56	6.72	1.5	14.76	138.74	7.86	222.44	3.68	5.64	1425312	2.54545	0.894	0
0	0	0	0	0	0	0	0	12	0.651	0.651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66667	30.84	3.94	7.28	26.7	38.92	23.83	2	38.8	14.2	3.16	86686335	1.51351	0	0
0	0	0	0	0	0	0	0	0	0.843	0.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33333	132.34	1.92	9.42	0.5	33.08	209.41	43.78	228.56	3.36	18.76	326012	25	0	0
0	1	0	0	0	5	112	9	231	10.366	0.643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	65.42	3.2	4.54	13.98	61.58	73.71	4.4	124.2	5	3.12	366766	42	0	0
0	0	0	0	0	0	0	0	2	0.615	0.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	109.84	3.52	5.9	1.5	7.08	89.97	16.44	147.56	1	7.32	2092422	15.3333	0	0
0	0	0	0	0	0	0	1	13	0.51	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.3333	97.38	1.16	3.4	1	8.14	62.82	17.08	93.52	2	2	1199877	41	0.001	0
0	0	0	0	0	37	235	0	31	0.512	0.512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	19.68	2.36	4.88	25.22	9.58	6.52	2.42	5.92	2.24	0	119625	19	0.001	0
0	0	0	0	0	0	0	1	84	0.408	0.408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33333	5.04	0.5	3	10.18	25.54	21.23	0.5	10.2	1	2.36	1931543	4.85714	0.002	0
0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	1.5	5.24	7.94	8.28	4.05	27.92	5.32	4.12	4.32	892164	22.75	0	0
0	0	1	0	0	0	0	0	26	0.699	0.699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.66667	170.36	4.72	14.24	27.96	102.9	75.93	27.94	167.68	3.36	0	1991459	15.25	0	0
0	0	1	0	0	0	0	1	48	0.613	0.613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	16.96	1	5	0.5	21.64	121.82	4.12	25.84	2.96	1	393413	0.170732	0	0
1	1	1	1	0	1	1	7	112	4118.33	0.787	0	0	0	0	0	0	0	0	2	146.74	0.738	1.59515	1.47E-04	1	121	25.46	0	1.84	6.42	30.84	26.76	5.28	22.36	3.64	2	7397525	0.310345	0	0
1	0	0	0	0	1	1	2	127	0.325	0.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.52	45.36	4.86	14.92	87.48	114.85	1.62	95.56	8.84	9.2	2500436	32	0	0
0	0	0	0	0	0	0	0	3	0.919	0.919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	10.48	3.24	16.96	31.1	40.54	16.36	51.78	11.8	7	10.04	1327069	17	0	0
0	1	0	0	0	0	0	1	29	0.183	0.183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3333	140.22	5.86	6.38	33.4	165.32	163.43	16.46	335.96	11.8	1	1235512	14.6	0	0
0	1	0	1	0	14	188	4	63	4099.39	0.589	0	0	0	0	0	0	0	0	0	0	0	1.29952	4.51E-05	1	25	81.16	3.08	7.6	10.36	133.38	183.06	113.14	147.24	6	13.28	2400330	45.5	0.041	0
0	0	0	0	0	0	0	0	182	0.784	0.784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	101.02	1.78	2.78	1.82	7.52	113.52	17.76	219.48	4	2	3052900	42.5	0	0
0	0	0	0	0	4	122	0	0	0.88	0.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66667	9.18	5.52	12.02	21.06	55.6	44.84	13.22	25.32	8.2	7	392878	5	0.001	0
0	0	0	0	0	0	0	2	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3333	199.04	1.6	3.34	1	19.96	107.03	17.1	259.76	3	2.72	12976167	9.25	0	0
0	0	0	0	0	0	0	0	27	0.906	0.906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	108.28	1.5	9.84	22.68	97.18	97.01	17.9	164.64	6.8	12	3146110	20.5	0.001	0
0	1	1	0	0	0	0	0	5	0.795	0.795	0	0	0	0	0	0	0	0	29	24.485	0.544	0.65067	1.14E-05	1	16.3333	30.34	1.64	2.38	3.7	40.36	61.54	0	34.36	0	2.76	447051	29	0	0
0	0	0	0	0	0	0	0	12	0.903	0.903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	26.22	0	2	2.06	17.6	38.56	3.32	44.64	2	0.04	842999	20	0	0
0	0	0	1	0	0	21	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6667	123.52	0.5	5.8	1	16.5	135.19	3.4	229.56	4	4	1167006	0.382353	0	0
0	0	0	0	0	0	0	2	42	0.788	0.788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33333	174.06	3.92	9.04	2.48	89.12	195.95	14.44	346.32	1.6	2.48	2406735	30	0.982	0
0	0	0	0	0	0	0	0	49	0.916	0.916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	132.54	2.6	8.46	2.66	34.56	152.95	39.82	257.88	5.52	6	701847	23.5	0.036	0
0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333	103.5	2.86	11.08	0	12.78	124.83	32.64	133.24	4	19.64	826336	30.6667	0	0
0	0	0	0	0	0	0	0	35	0.555	0.555	0	0	1	0	0	2	105	39	339	4117.55	0.886	0	1.6e-05	0	13.3333	3.04	7.86	0.52	9.74	48.48	30.97	0	1.16	8	5	277539	3.44444	0.651	0
0	0	0	0	0	0	16	0	0	0.286	0.286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66667	25.48	4.04	33.62	45.18	19.86	7.94	37.34	24.52	2	4.56	3141589	40.5	0.001	0
0	0	1	0	0	0	0	0	1	0.801	0.801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66667	13.26	7.34	14.52	31.88	39.96	16.89	45.02	23.64	6.12	2.56	1256932	30.3333	0	0
0	0	0	0	0	0	16	0	0	0.286	0.286	0	1	1	1	0	5	101	13	246	4117.55	0.869	0	0.000393	0	6.66667	4.2	10.34	5.22	10.14	2.56	1.76	0.54	4	5.28	4.04	2539472	4	0.005	0
0	0	1	0	0	0	0	0	23	0.128	0.128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.3333	145.68	4.8	4	0.5	11.48	176.39	10.16	233.6	3.08	1.64	95753	3.8	1	0
0	1	0	0	0	2	94	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.6667	21.48	0	0.82	0.62	3.2	5.33	0.16	8.36	0	0	4874758	21.75	0	0
0	0	0	0	0	0	0	0	32	0.874	0.874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	44.68	5.82	14.5	56.86	60.44	42.22	15.16	39.36	10.64	5	1059958	17.25	0.054	0
0	0	0	0	0	0	0	1	189	0.802	0.802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	164.2	3	6.94	14.9	196.54	271.21	38.7	305.44	9.64	4.6	174848	34	0	0
1	0	0	0	0	1	1	10	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	7.48	3	4.1	5.4	20.92	13.09	20.64	25.6	2.36	0.92	2190223	42	0	0
0	0	0	1	0	39	228	0	7	0.931	0.931	0	1	1	0	0	0	0	9	268	4117.55	0	0	0.000389	0	36	61.98	2.5	3.58	3.52	68.72	107.24	2.5	101.32	5	4	1830389	20.75	0.01	0
0	0	1	1	0	9	210	0	4	0.805	0.805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	110.08	2	10.38	16.92	64.96	25.39	4.8	70.64	2.76	4	3390950	35.5	0.001	0
0	0	0	0	0	0	0	0	4	0.865	0.865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.66667	244.28	8.9	10.56	0.9	27.24	241.86	33.6	532.12	4	7.88	31488	24	0	0
0	1	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	139.02	3	8.54	41.68	91.9	44.26	14.32	93.6	2	4.84	1179397	11.3333	0.935	0
0	0	0	0	0	0	0	3	113	0.123	0.123	0	0	1	0	0	0	0	1	13	13.87	0	0	0.000106	0	8	3.94	1.76	34.12	25.46	6.88	2.59	18.9	3.16	13.04	15.28	760326	26	0	0
0	0	0	0	0	0	29	2	14	0.765	0.765	0	0	0	0	0	0	0	0	0	0	0	1.64971	1.96E-04	-1	55	21.9	5.9	1.86	8.82	52.38	75.21	0	58.72	2.32	2	3398876	25.6667	1	0
0	0	1	0	0	0	0	0	23	3182.41	0.804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66667	87.98	2.46	4	1	13.86	77.91	20.56	159.44	0	1	4603725	0.571429	0.003	0
0	0	0	0	0	2	121	1	78	0.93	0.93	0	0	1	0	0	2	105	39	339	4117.55	0.886	0	0.000402	0	216	7.6	2.38	2.18	6.12	27.88	10.84	0.82	14.2	1.32	2	874877	26.3333	0.007	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049	0	58.3333	6.66	2.96	6.52	15.86	23.4	7.29	1	13.68	5.24	3.8	1025725	28.6667	0	0
0	0	0	0	0	0	0	6	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.3333	3.5	0.52	0	0	0	3.12	0	2.88	0	0	803811	25.6667	0	0
0	0	1	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58e-05	0	162	52.34	1.78	1.5	7.5	59.48	50.64	1.8	39.08	4	1	589824	9.8	0.997	0
1	1	1	1	0	1	1	1	12	0.737	0.737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	45.66	0.28	2.06	26.26	30.74	15.07	1.14	15.08	1.72	3.84	226356	0.648649	0	0
0	1	0	0	0	0	0	2	43	0.776	0.776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	57.24	1.6	4.5	0.48	13.94	96.05	18.2	88.44	3.2	3	1395657	12.3333	0	0
0	1	1	1	1	6	181	1	41	0.185	0.185	0	0	0	0	0	0	0	0	0	0	0	2.14864	5.94E-04	-1	18.3333	48.82	3.72	6.6	2.98	50.28	118.87	1.32	98	2.6	2	1370689	0.809524	1	0
0	0	0	0	0	0	13	0	0	0.885	0.885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	18.02	3.42	8.34	40.42	50.02	22.1	4.64	33.52	6.6	2.24	957465	31.3333	0	0
0	0	0	0	0	0	32	0	7	0.789	0.789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	118.98	1.5	4	2	11.96	90.38	5.32	162.56	1	0	3867496	0.974359	0.045	0
0	0	0	0	0	0	0	0	24	0.659	0.659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66667	86.84	0.5	1.68	12.96	41.96	33.89	0.2	65.28	0.44	1	438326	82	0	0
0	0	0	1	1	15	199	3	102	0.908	0.908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66667	112.48	4.18	10.76	23.18	48.36	97.26	39.3	151.76	2	4	477635	31.3333	0	0
0	0	1	0	0	5	152	5	78	0.869	0.869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	24.68	5.62	1.02	2.56	33.24	62.47	17.9	52.32	1.72	11.56	1184821	0.317073	0	0
0	0	0	0	0	0	0	1	56	4046.3	0.899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	77.7	1.38	11	31.78	9.4	9.65	2	35.04	10.64	0	1378351	22.5	0	0
0	0	0	0	0	0	8	0	1	0.502	0.502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.3333	58.12	2	3.76	1.78	8.22	67.12	4.96	101.52	3.44	1	534573	26	0.999	0
0	0	0	0	0	2	168	0	0	0.502	0.502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10.58	36.46	2.56	16.7	72.38	63.4	0.5	21.64	9	11.88	6692219	0.0694444	0	0
0	0	1	0	0	0	0	0	14	0.064	0.064	0	0	0	0	0	0	0	0	36	3962.93	0.245	1.65894	7.41E-05	-1	148	30.92	0.5	0.5	1.5	4.2	19.2	0.5	23.56	0	3	1533668	16	0	0
0	0	1	0	0	4	195	0	54	0.925	0.925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3333	40.3	3.36	2.18	8.7	67.06	100.65	2.9	68.28	3.24	2	104026	22.25	0	0
0	0	1	1	0	0	66	1	182	0.878	0.878	0	0	0	0	0	4	124	9	172	4118.44	0.893	3.06195	8.66E-04	-1	61.6667	57.28	1.42	1.54	1.14	22.26	58.14	2	70.76	1.24	0.68	2194530	39.5	0.944	0
0	0	0	0	0	0	0	1	54	0.935	0.935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	125.5	4.5	11.2	0.5	24.52	99.76	23.26	245.6	2.8	0	255083	22.75	0.014	0
0	1	1	0	0	13	208	2	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.6667	56.32	2	3.58	4.62	54.54	175.69	6.18	76.84	4.16	7	1307387	0.545455	0.004	0
0	0	1	0	0	0	0	0	2	0.289	0.289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	67.68	0	0.96	0	2.28	16.74	0.5	11.92	0	0	833775	30	0.45	0
1	0	1	0	0	1	1	1	67	0.561	0.561	0	0	0	0	0	0	0	0	0	0	0	0	1.64e-05	0	11	8.58	0	0.5	0	6.96	15.59	0	13.52	0.44	2	1663455	27	0.47	0
0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	15	0.779	0	0	0.000154	0	22.3333	1.96	2.64	2.7	6.28	12.68	2.49	1	5.68	3.28	2	2673849	11.4	0.438	0
0	0	0	0	0	0	0	0	19	0.712	0.712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	103.3	1.5	2.54	0.5	11.18	68.93	10.4	154.44	1.4	0	1478133	33.5	0.995	0
0	0	0	0	0	1	7	0	24	0.825	0.825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	125.38	2.32	6.94	0.5	15.16	83.2	7.24	202.56	3	0.72	941100	7.6	0	0
0	0	0	0	0	0	0	0	9	0.893	0.893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.6667	165.44	1	4.68	0.5	47.88	181.71	11.14	301.2	4.96	3	1891890	30	0	0
0	0	0	0	0	0	0	1	22	0.888	0.888	0	1	0	1	0	6	181	0	0	4117.55	0.533	0	5.46e-05	0	15.3333	10.72	1	0	0	3.28	10.77	0	11.64	0	1	1314807	0.894737	0	0
0	0	0	0	0	0	0	0	0	0.775	0.775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	103.1	0.5	5.2	0.82	15.22	87.17	12.68	154.52	3.2	4.68	113478	29.6667	0.001	0
0	0	0	0	0	0	33	1	33	0.714	0.714	0	0	0	0	0	0	0	0	0	0	0	1.40373	8.84E-05	1	15	35.16	3.48	9.58	34.34	19.2	7.69	0.68	25.84	1	4	1327095	7.2	0.001	0
0	0	0	0	0	0	126	0	20	0.226	0.226	0	0	0	0	0	0	0	0	41	22.505	0	2.20528	7.55E-04	-1	8.66667	16.78	2.58	1.58	0	28.62	51.23	1	44.84	0	0	865949	22	0.001	0
0	0	0	0	0	18	203	0	48	3719.79	0.904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	15.56	1.18	2.5	20.46	29.92	24.74	39.78	33.56	1.56	2.72	18081901	18	0.003	0
0	0	0	0	0	0	0	0	7	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.3333	8.16	0.56	0	0	10.5	27.79	0.76	16.6	0.48	1.64	619154	23	0	0
0	0	0	0	0	0	0	1	25	0.873	0.873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	6.98	19.62	3	16.4	48.42	24.82	1.5	10.88	2.68	2	227727	29.5	0	0
0	0	0	0	0	0	0	0	16	0.817	0.817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	72.12	1	3.94	42.86	32.54	15.13	10.12	62.56	0.48	1	4499320	30.6667	0.052	0
0	0	0	0	0	1	37	1	177	0.546	0.546	0	0	0	0	0	0	0	0	8	4118.18	0.639	1.31336	4.12E-06	-1	12	144.5	3.52	7.4	1.92	52.7	149.56	13.28	230.44	1.68	2.8	779212	0.857143	0	0
0	0	0	0	0	0	0	0	26	0.766	0.766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	86.86	1.46	12.78	14.66	165.14	207.92	34.68	210.08	10.56	7.52	3086530	43	1	0
0	1	0	0	1	0	0	0	172	0.804	0.804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66667	107.24	1.62	6	1.24	21.44	173.17	40.8	239.56	4.32	2.8	6614077	36.5	0	0
0	0	0	0	0	0	0	2	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.66667	198.08	1.62	6.84	57.44	89.26	32.49	6.22	81.64	7	6	505446	5	0	0
0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66667	50.5	0.5	6.62	6	12.36	6.82	2	49.68	3	0	1782495	0.324324	0.002	0
0	0	0	0	0	0	0	0	10	0.908	0.908	0	1	1	0	1	0	0	17	257	4115.95	0.375	0	2.07e-05	0	3.66667	87.66	3.44	5.66	1.66	14.72	145.68	19.52	169.92	4	3.2	1502371	41.5	0.76	0
0	0	0	0	0	0	0	0	3	0.516	0.516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16	0	0	0.62	2.2	0.19	0	0	2.12	0.2	2450831	21.6667	0	0
0	0	0	0	0	0	0	0	2	0.873	0.873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	12.84	1	0.74	0.32	12.18	33.43	13.84	37.72	1	4.72	2436866	36.5	0.998	0
0	1	0	0	0	0	0	2	173	0.874	0.874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	69.88	1.94	1.94	8.96	70.22	34.64	17.16	70.04	1	0	314417	0.294118	0	0
0	0	0	0	0	0	0	0	21	0.932	0.932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12.8	6.18	2.5	34.3	62.34	39.62	1.5	29.16	5.04	3	305854	43.5	0	0
0	0	0	0	0	0	74	1	67	0.846	0.846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66667	95.7	2.8	10.04	1.5	71.04	159.34	31.74	178.04	4	8.36	64420	13.5	0	0
0	0	0	0	0	0	0	3	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33333	32.3	0.56	6.38	14.8	7.2	2.69	1.5	21.28	0	4.92	1397871	80	0.006	0
0	0	0	0	0	0	0	0	144	0.393	0.393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33333	137.14	1.5	7.44	0.5	10.78	161.2	30.38	339.76	4	4.8	3320782	6.875	1	0
0	0	0	0	0	0	0	1	206	0.938	0.938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19.58	0	1.5	0.64	7.94	35.22	5.3	61.96	0	3	46145	29	0	0
0	1	0	0	1	0	0	2	187	0.765	0.765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66667	37.7	3.14	3.5	1.7	18.98	22.19	0	35.84	0	0	277129	26.3333	0	0
1	1	1	1	0	1	1	19	294	4032.29	0.861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3333	58.02	3.24	12.08	73.12	89.04	44.38	37.38	53.64	3.88	27.44	322656	23.5	0.988	0
0	0	0	0	0	0	0	0	165	0.796	0.796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	17.04	0.56	3.24	4.94	54.42	81.12	30.94	81.16	2.28	7.52	852462	43.5	0.003	0
0	0	0	0	0	0	0	0	16	0.925	0.925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	42.9	0.82	1.92	23.18	28.82	12.28	1.76	34.72	0.44	0	16085887	1.83333	0.008	0
0	0	1	0	0	0	126	7	198	0.366	0.366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	96.92	4.32	7.06	0	24.3	82.61	26.76	170.84	0.88	13.8	113630	13.75	0.543	0
0	0	0	0	0	0	0	0	9	0.927	0.927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33333	85.72	3.46	10.52	1.04	49.06	165.12	16.22	202.04	3	9	192887	32.5	0.033	0
0	0	0	0	1	0	0	1	33	0.884	0.884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	232.04	3.36	14.96	1.62	30.72	182.88	18.28	450	2.04	4.04	407977	3.27273	0	0
0	0	1	0	0	0	0	2	53	0.887	0.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.6667	47.62	3.08	1	2	52.98	80.36	1	79.84	1.32	1	1278574	12.8	0	0
0	0	1	1	0	31	202	4	116	24.841	0	0	0	0	0	0	0	0	0	0	3971.19	0.836	1.43792	1.59E-05	-1	72	58.7	3	1.94	2.04	28.06	80.82	6.54	66	2	0	371825	26.6667	1	0
0	0	0	1	1	18	198	2	70	0.915	0.915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.5	1	2.5	0.42	0.91	0	0	0	1	3212055	18.6667	0	0
0	0	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	80.24	1.1	4.1	2.5	47.3	122.89	10.22	185.96	1	4	1689500	43	0	0
0	0	0	1	0	6	184	0	0	0.901	0.901	0	0	0	0	0	0	0	1	49	3982.72	0.87	0	0.000838	0	13	13.72	4.64	9.78	45.86	22.66	8.68	3	20.72	7.32	4.48	721088	0.145455	0	0
0	0	0	0	0	0	0	1	83	0.618	0.618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3333	77.8	2.98	3.82	6.8	70.2	91.26	18.18	100.2	3	6	340355	23.25	1	0
